timestamp,zone_id,temperature,gas_level,vibration,pressure,noise_level,machine_status,risk_label,worker_id,worker_name,latitude,longitude,ppe_status,risk_zone,entry_status,fault_history_count,maintenance_status,allowed_task,valid_from,valid_to,permit_status,maintenance_overdue,ppe_violation,invalid_permit,restricted_entry
2026-06-21 08:13:14.664903,Zone-C,40.36,48.66,2.65,4.98,85.43,Running,Low,W010,Anjali Das,17.445545,78.380899,Missing Helmet,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-21 08:43:14.657471,2026-07-09 08:43:14.657471,Expired,0,1,1,0
2026-06-21 08:18:14.664903,Furnace Area,47.8,23.5,6.35,6.44,85.47,Running,Low,W004,Sneha Patel,17.444012,78.380543,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 08:23:14.664903,Zone-B,36.08,42.12,2.63,5.13,66.24,Running,Low,W006,Neha Verma,17.445847,78.378871,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Expired,1,0,1,0
2026-06-21 08:28:14.664903,Zone-A,33.39,57.59,2.65,3.79,67.1,Running,Low,W007,Arjun Nair,17.444524,78.376304,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-21 08:33:14.664903,Zone-B,41.77,10.02,5.04,5.01,74.32,Running,Medium,W002,Priya Reddy,17.444819,78.379279,No Mask,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,1,0,0
2026-06-21 08:38:14.664903,Furnace Area,48.81,41.24,5.64,6.15,85.45,Running,High,W006,Neha Verma,17.44316,78.381515,Missing Helmet,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,1,0,0
2026-06-21 08:43:14.664903,Zone-A,27.45,28.82,4.39,5.37,76.71,Running,Low,W005,Karan Singh,17.444113,78.377443,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 08:48:14.664903,Furnace Area,46.3,18.66,5.74,7.29,90.86,Running,Medium,W001,Rahul Sharma,17.442008,78.38202,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-15 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 08:53:14.664903,Zone-C,36.36,43.07,5.18,7.17,89.1,Running,Low,W003,Amit Kumar,17.445111,78.379504,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-18 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 08:58:14.664903,Zone-A,32.88,45.31,4.12,4.47,79.31,Running,Low,W012,Fatima Khan,17.443571,78.376772,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 09:03:14.664903,Assembly Point,35.54,8.92,0.5,2.52,72.38,Running,Low,W010,Anjali Das,17.446435,78.378243,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 09:08:14.664903,Furnace Area,51.47,30.22,4.47,6.7,83.97,Running,High,W008,Meera Joshi,17.443285,78.383092,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-15 08:43:14.657471,Expired,0,0,1,1
2026-06-21 09:13:14.664903,Furnace Area,62.47,41.79,4.66,8.27,100.4,Running,Critical,W009,Vikram Rao,17.442761,78.382569,OK,High-Risk,Restricted,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-15 08:43:14.657471,Suspended,0,0,1,1
2026-06-21 09:18:14.664903,Zone-B,36.54,28.25,3.76,5.77,79.35,Warning,Low,W001,Rahul Sharma,17.444101,78.378491,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-21 09:23:14.664903,Chemical Storage,45.95,94.35,3.54,5.18,66.65,Running,Critical,W006,Neha Verma,17.442366,78.378927,OK,High-Risk,Allowed,4.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 09:28:14.664903,Zone-C,36.8,52.97,5.0,5.96,81.51,Running,Low,W002,Priya Reddy,17.445237,78.380701,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 09:33:14.664903,Chemical Storage,38.04,61.26,1.27,3.92,83.37,Running,Medium,W006,Neha Verma,17.442072,78.378977,OK,High-Risk,Allowed,4.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 09:38:14.664903,Zone-B,33.14,35.36,7.4,4.28,75.67,Warning,Critical,W006,Neha Verma,17.444876,78.378696,Missing Gloves,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Expired,1,1,1,0
2026-06-21 09:43:14.664903,Chemical Storage,35.45,60.67,2.23,6.26,69.74,Running,Low,W011,Rohit Gupta,17.441969,78.378192,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,0,0,0
2026-06-21 09:48:14.664903,Furnace Area,56.23,30.36,6.74,4.51,89.87,Running,High,W003,Amit Kumar,17.443823,78.381358,OK,High-Risk,Allowed,2.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 09:53:14.664903,Furnace Area,54.33,21.79,7.19,8.3,85.46,Stopped,High,W010,Anjali Das,17.442888,78.382317,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 09:58:14.664903,Zone-A,57.59,67.96,3.0,4.92,68.59,Running,Critical,W009,Vikram Rao,17.443457,78.376497,No Mask,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,1,1,1
2026-06-21 10:03:14.664903,Zone-C,30.16,39.58,4.28,7.05,75.01,Running,Low,W010,Anjali Das,17.447089,78.38025,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-21 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 10:08:14.664903,Furnace Area,48.75,36.1,4.15,6.38,89.17,Running,Low,W006,Neha Verma,17.443545,78.381502,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-17 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,0,0,0
2026-06-21 10:13:14.664903,Assembly Point,43.28,12.35,0.86,2.88,61.11,Running,Low,W002,Priya Reddy,17.446654,78.377232,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-16 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 10:18:14.664903,Furnace Area,56.1,21.15,4.5,6.47,84.13,Running,High,W003,Amit Kumar,17.443643,78.381442,OK,High-Risk,Restricted,2.0,OK,No active permit,,,Invalid,0,0,1,1
2026-06-21 10:23:14.664903,Zone-B,25.42,53.57,5.16,4.19,72.29,Warning,Low,W006,Neha Verma,17.4454,78.379234,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Expired,1,0,1,0
2026-06-21 10:28:14.664903,Furnace Area,52.29,52.12,5.29,5.2,78.34,Running,Medium,W003,Amit Kumar,17.442688,78.381277,OK,High-Risk,Allowed,2.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 10:33:14.664903,Zone-A,44.97,38.79,3.77,5.18,86.32,Running,Low,W009,Vikram Rao,17.445869,78.376828,Missing Helmet,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,1,1,0
2026-06-21 10:38:14.664903,Chemical Storage,34.55,70.53,3.62,9.16,80.09,Running,Critical,W009,Vikram Rao,17.441848,78.378913,No Mask,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-14 08:43:14.657471,2026-07-14 08:43:14.657471,Valid,0,1,0,0
2026-06-21 10:43:14.664903,Zone-B,38.54,44.85,3.61,5.87,83.19,Running,Low,W003,Amit Kumar,17.446168,78.379454,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,1,0,0,0
2026-06-21 10:48:14.664903,Chemical Storage,36.16,59.76,4.25,4.18,78.58,Running,Low,W010,Anjali Das,17.441825,78.37852,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-17 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 10:53:14.664903,Zone-A,42.39,74.58,3.56,3.84,83.22,Running,High,W008,Meera Joshi,17.444552,78.378714,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 10:58:14.664903,Zone-B,31.46,37.63,3.3,6.38,74.33,Stopped,Low,W008,Meera Joshi,17.445395,78.379426,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-14 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,1,0,0,0
2026-06-21 11:03:14.664903,Zone-B,33.93,29.64,3.23,5.87,67.81,Warning,Medium,W007,Arjun Nair,17.445293,78.37851,Missing Helmet,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,1,1,0,0
2026-06-21 11:08:14.664903,Zone-A,41.98,26.72,2.83,5.58,88.96,Running,Low,W008,Meera Joshi,17.444054,78.376811,Missing Helmet,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,1,0,0
2026-06-21 11:13:14.664903,Chemical Storage,46.41,40.62,0.5,5.44,72.49,Running,Medium,W005,Karan Singh,17.441385,78.378996,Missing Gloves,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,1,1,0
2026-06-21 11:18:14.664903,Assembly Point,32.22,13.23,0.5,4.37,69.55,Running,Low,W001,Rahul Sharma,17.447031,78.377693,OK,Normal,Allowed,5.666666666666667,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 11:23:14.664903,Zone-B,27.65,16.69,2.17,4.75,76.7,Warning,Low,W006,Neha Verma,17.445031,78.379246,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Expired,1,0,1,0
2026-06-21 11:28:14.664903,Assembly Point,24.74,37.33,1.4,4.62,67.4,Running,Low,W008,Meera Joshi,17.44742,78.376799,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-18 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-21 11:33:14.664903,Zone-A,38.24,52.71,5.09,5.4,82.96,Running,Low,W005,Karan Singh,17.444037,78.378208,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 11:38:14.664903,Zone-B,29.62,85.01,2.95,3.37,75.9,Stopped,Medium,W002,Priya Reddy,17.444723,78.379588,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-21 11:43:14.664903,Zone-A,32.74,39.65,1.23,7.1,61.03,Running,Low,W009,Vikram Rao,17.442991,78.377732,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,0,1,0
2026-06-21 11:48:14.664903,Furnace Area,68.19,33.11,4.34,5.95,87.97,Running,Medium,W009,Vikram Rao,17.442389,78.382352,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-15 08:43:14.657471,Suspended,0,0,1,0
2026-06-21 11:53:14.664903,Zone-C,38.39,37.35,4.03,5.71,67.71,Running,Low,W011,Rohit Gupta,17.446227,78.379923,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 11:58:14.664903,Zone-B,27.99,31.63,5.16,5.44,71.0,Running,Low,W011,Rohit Gupta,17.445601,78.37998,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-06-21 12:03:14.664903,Zone-B,37.62,35.72,2.22,5.5,77.75,Warning,Low,W011,Rohit Gupta,17.445827,78.379445,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-06-21 12:08:14.664903,Zone-A,41.25,62.61,5.08,5.4,92.53,Running,Medium,W008,Meera Joshi,17.443618,78.378415,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 12:13:14.664903,Chemical Storage,37.99,50.18,2.22,4.68,78.97,Running,Low,W008,Meera Joshi,17.442466,78.378098,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-18 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-06-21 12:18:14.664903,Zone-B,32.88,60.71,5.07,5.24,75.27,Stopped,Low,W002,Priya Reddy,17.445284,78.379429,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-21 12:23:14.664903,Zone-B,27.89,31.91,1.0,5.2,79.53,Stopped,Low,W012,Fatima Khan,17.444862,78.380102,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-21 12:28:14.664903,Furnace Area,42.87,10.43,5.77,7.05,99.79,Running,High,W003,Amit Kumar,17.442879,78.382055,OK,High-Risk,Allowed,2.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 12:33:14.664903,Chemical Storage,36.81,55.93,3.86,5.65,64.97,Running,Medium,W006,Neha Verma,17.443134,78.379466,OK,High-Risk,Allowed,4.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 12:38:14.664903,Chemical Storage,33.87,59.47,3.39,5.26,72.15,Running,Critical,W001,Rahul Sharma,17.44163,78.378482,No Mask,High-Risk,Restricted,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,1,0,1
2026-06-21 12:43:14.664903,Chemical Storage,42.86,64.52,2.36,5.77,56.06,Running,Medium,W001,Rahul Sharma,17.442904,78.377282,No Mask,High-Risk,Restricted,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,1,0,1
2026-06-21 12:48:14.664903,Zone-A,34.19,31.56,1.95,6.36,74.73,Running,Low,W008,Meera Joshi,17.444343,78.377167,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 12:53:14.664903,Furnace Area,63.25,28.92,3.96,7.0,87.76,Running,Low,W004,Sneha Patel,17.44211,78.381,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 12:58:14.664903,Chemical Storage,44.5,68.2,2.38,4.65,73.75,Running,Low,W004,Sneha Patel,17.443554,78.378767,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 13:03:14.664903,Zone-C,36.15,52.36,4.29,5.24,80.63,Running,Low,W012,Fatima Khan,17.44635,78.380374,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-22 08:43:14.657471,2026-07-09 08:43:14.657471,Expired,0,0,1,0
2026-06-21 13:08:14.664903,Zone-C,37.64,40.62,4.88,5.42,82.55,Running,Low,W002,Priya Reddy,17.445001,78.381041,OK,Normal,Allowed,3.3333333333333335,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 13:13:14.664903,Chemical Storage,38.73,69.98,0.5,7.09,75.02,Running,Low,W003,Amit Kumar,17.442876,78.377772,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-16 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 13:18:14.664903,Zone-A,39.06,32.36,2.75,7.11,76.67,Running,Medium,W009,Vikram Rao,17.444252,78.377809,Missing Gloves,High-Risk,Restricted,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,1,1,1
2026-06-21 13:23:14.664903,Zone-C,36.48,41.81,4.44,5.51,81.6,Running,Low,W012,Fatima Khan,17.446541,78.381135,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-22 08:43:14.657471,2026-07-09 08:43:14.657471,Expired,0,0,1,0
2026-06-21 13:28:14.664903,Assembly Point,36.53,63.56,2.27,2.36,76.43,Running,Low,W011,Rohit Gupta,17.446298,78.376612,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 13:33:14.664903,Furnace Area,45.23,27.23,8.14,6.32,90.95,Warning,Critical,W003,Amit Kumar,17.44433,78.381617,OK,High-Risk,Allowed,2.0,OK,No active permit,,,Invalid,0,0,1,0
2026-06-21 13:38:14.664903,Assembly Point,29.78,31.57,2.93,2.27,69.18,Running,Low,W009,Vikram Rao,17.447591,78.376192,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 13:43:14.664903,Zone-A,42.88,43.2,3.65,5.03,78.11,Running,Medium,W005,Karan Singh,17.443333,78.376192,OK,High-Risk,Restricted,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,1
2026-06-21 13:48:14.664903,Furnace Area,56.97,17.84,8.04,3.85,83.53,Warning,Medium,W010,Anjali Das,17.442274,78.382449,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 13:53:14.664903,Zone-C,39.05,69.52,6.7,6.48,79.73,Running,Low,W011,Rohit Gupta,17.44465,78.382004,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 13:58:14.664903,Chemical Storage,30.05,38.26,6.91,7.44,85.69,Running,Low,W007,Arjun Nair,17.442495,78.378916,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-21 14:03:14.664903,Zone-B,37.27,44.11,3.34,4.9,74.56,Warning,Low,W012,Fatima Khan,17.444672,78.378804,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-15 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,1,0,0,0
2026-06-21 14:08:14.664903,Zone-A,27.54,43.82,2.31,4.1,79.26,Running,Low,W004,Sneha Patel,17.445074,78.377843,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 14:13:14.664903,Furnace Area,41.15,16.12,6.63,5.02,86.43,Running,Low,W004,Sneha Patel,17.443585,78.380622,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 14:18:14.664903,Zone-A,36.53,28.99,2.78,5.52,66.85,Running,Low,W009,Vikram Rao,17.444408,78.377186,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,0,1,0
2026-06-21 14:23:14.664903,Zone-B,50.71,37.69,4.64,4.93,71.99,Stopped,Low,W010,Anjali Das,17.445286,78.37938,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-20 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,1,0,0,0
2026-06-21 14:28:14.664903,Zone-A,36.24,45.49,2.66,4.54,68.18,Running,Low,W002,Priya Reddy,17.445325,78.376329,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,0,1,0
2026-06-21 14:33:14.664903,Furnace Area,45.54,19.38,6.57,5.71,96.73,Running,Medium,W004,Sneha Patel,17.442729,78.381495,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,0,0,0
2026-06-21 14:38:14.664903,Furnace Area,44.82,53.74,4.07,6.31,92.44,Running,Low,W010,Anjali Das,17.44349,78.38117,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 14:43:14.664903,Chemical Storage,36.35,58.53,4.7,5.96,91.47,Running,Medium,W004,Sneha Patel,17.44171,78.377541,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 14:48:14.664903,Zone-A,35.56,75.96,2.54,6.84,89.74,Running,High,W009,Vikram Rao,17.443712,78.377598,OK,High-Risk,Allowed,3.6666666666666665,OK,Welding inspection,2026-06-22 08:43:14.657471,2026-07-10 08:43:14.657471,Expired,0,0,1,0
2026-06-21 14:53:14.664903,Furnace Area,57.14,23.45,5.26,5.42,80.9,Running,Medium,W009,Vikram Rao,17.442746,78.380443,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-19 08:43:14.657471,2026-07-15 08:43:14.657471,Suspended,0,0,1,0
2026-06-21 14:58:14.664903,Assembly Point,31.17,10.76,1.78,1.94,67.32,Running,Low,W010,Anjali Das,17.447683,78.375004,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-10 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:03:14.664903,Zone-B,34.87,49.73,1.55,6.47,77.93,Stopped,Low,W011,Rohit Gupta,17.444706,78.378961,OK,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,1,0,0,0
2026-06-21 15:08:14.664903,Furnace Area,51.79,28.91,6.15,5.08,89.19,Running,Low,W010,Anjali Das,17.44221,78.381222,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-14 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:13:14.664903,Zone-B,28.48,26.17,4.48,5.89,79.26,Stopped,Medium,W008,Meera Joshi,17.444435,78.378779,Missing Helmet,Normal,Allowed,2.0,Overdue,Packing line check,2026-06-14 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,1,1,0,0
2026-06-21 15:18:14.664903,Chemical Storage,43.07,59.7,5.58,5.39,77.34,Running,Medium,W001,Rahul Sharma,17.441884,78.378593,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-19 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:23:14.664903,Assembly Point,30.24,28.5,2.65,2.71,55.68,Running,Low,W008,Meera Joshi,17.445815,78.376756,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-18 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:28:14.664903,Furnace Area,43.48,5.0,5.97,8.49,87.96,Running,Medium,W012,Fatima Khan,17.443787,78.381357,OK,High-Risk,Allowed,2.0,OK,Heat treatment support,2026-06-20 08:43:14.657471,2026-07-13 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:33:14.664903,Assembly Point,30.51,31.03,1.15,3.5149999999999997,64.72,Running,Low,W005,Karan Singh,17.446632,78.377094,OK,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-15 08:43:14.657471,2026-07-16 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:38:14.664903,Assembly Point,30.13,10.93,2.14,2.6,65.2,Running,Low,W012,Fatima Khan,17.447094,78.37716,No Mask,Normal,Allowed,5.666666666666667,OK,Safety briefing,2026-06-21 08:43:14.657471,2026-07-15 08:43:14.657471,Valid,0,1,0,0
2026-06-21 15:43:14.664903,Chemical Storage,39.37,57.7,3.78,6.39,79.9,Running,Low,W003,Amit Kumar,17.442107,78.377582,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-16 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:48:14.664903,Zone-C,28.67,36.34,3.27,5.31,82.4,Running,Low,W004,Sneha Patel,17.446771,78.380351,OK,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-16 08:43:14.657471,2026-07-12 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:53:14.664903,Chemical Storage,39.43,58.77,0.5,4.06,74.99,Running,Low,W004,Sneha Patel,17.441253,78.37892,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 15:58:14.664903,Chemical Storage,44.65,72.63,2.54,6.49,77.04,Running,High,W002,Priya Reddy,17.441864,78.378071,OK,High-Risk,Allowed,4.0,OK,Chemical inventory check,2026-06-21 08:43:14.657471,2026-07-11 08:43:14.657471,Valid,0,0,0,0
2026-06-21 16:03:14.664903,Zone-C,32.49,35.34,4.2,5.66,82.02,Running,Low,W011,Rohit Gupta,17.446706,78.381233,Missing Gloves,Normal,Allowed,3.3333333333333335,OK,Electrical inspection,2026-06-14 08:43:14.657471,2026-07-09 08:43:14.657471,Valid,0,1,0,0
2026-06-21 16:08:14.664903,Zone-A,40.75,27.18,0.5,9.05,68.43,Running,Medium,W010,Anjali Das,17.443943,78.376381,OK,High-Risk,Allowed,3.6666666666666665,OK,No active permit,,,Invalid,0,0,1,0
